source,title,author,detail_link
project_gutenberg,A Thin Ghost and Others,M. R. James,https://www.gutenberg.org/ebooks/20387
project_gutenberg,My Recollections of Lord Byron,contessa di Teresa Guiccioli,https://www.gutenberg.org/ebooks/25977
project_gutenberg,The Works of John Galsworthy,John Galsworthy,https://www.gutenberg.org/ebooks/28760
project_gutenberg,"The works of John Dryden, now first collected in eighteen volumes. Volume 18",John Dryden,https://www.gutenberg.org/ebooks/50637
project_gutenberg,"The Young Visiters or, Mr. Salteena's Plan",Daisy Ashford,https://www.gutenberg.org/ebooks/21415
project_gutenberg,Massacre at Paris,Christopher Marlowe,https://www.gutenberg.org/ebooks/1496
project_gutenberg,"Political and Literary essays, 1908-1913",Earl of Evelyn Baring Cromer,https://www.gutenberg.org/ebooks/17320
project_gutenberg,Death of a hero :  a novel,Richard Aldington,https://www.gutenberg.org/ebooks/76571
project_gutenberg,The Grell Mystery,Frank Froest,https://www.gutenberg.org/ebooks/22173
project_gutenberg,The End of the Tether,Joseph Conrad,https://www.gutenberg.org/ebooks/527
project_gutenberg,"Punch, or the London Charivari, Vol. 146, April 15, 1914",Various,https://www.gutenberg.org/ebooks/22940
project_gutenberg,Cakes & Ale,Edward Spencer,https://www.gutenberg.org/ebooks/43278
project_gutenberg,Whoso Findeth a Wife,William Le Queux,https://www.gutenberg.org/ebooks/40837
project_gutenberg,Main Currents in Nineteenth Century Literature - 4. Naturalism in England,Georg Brandes,https://www.gutenberg.org/ebooks/47892
project_gutenberg,Oliver Goldsmith: A Biography,Washington Irving,https://www.gutenberg.org/ebooks/7993
project_gutenberg,"The Works of the Right Honourable Edmund Burke, Vol. 07 (of 12)",Edmund Burke,https://www.gutenberg.org/ebooks/16292
project_gutenberg,The Perpetual Curate,Mrs. Oliphant,https://www.gutenberg.org/ebooks/28006
project_gutenberg,Specimens of the Table Talk of Samuel Taylor Coleridge,Samuel Taylor Coleridge,https://www.gutenberg.org/ebooks/8489
project_gutenberg,Traffics and Discoveries,Rudyard Kipling,https://www.gutenberg.org/ebooks/9790
project_gutenberg,"The Talking Horse, and Other Tales",F. Anstey,https://www.gutenberg.org/ebooks/27284
project_gutenberg,"The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 08",Samuel Johnson,https://www.gutenberg.org/ebooks/24218
project_gutenberg,"The Merry Men, and Other Tales and Fables",Robert Louis Stevenson,https://www.gutenberg.org/ebooks/344
project_gutenberg,"The Garret and the Garden; Or, Low Life High Up",R. M. Ballantyne,https://www.gutenberg.org/ebooks/21737
project_gutenberg,The Arte of English Poesie,George Puttenham,https://www.gutenberg.org/ebooks/16420
project_gutenberg,Reynard the Fox,John Masefield,https://www.gutenberg.org/ebooks/38052
project_gutenberg,Four Weird Tales,Algernon Blackwood,https://www.gutenberg.org/ebooks/16726
project_gutenberg,An Outcast of the Islands,Joseph Conrad,https://www.gutenberg.org/ebooks/638
project_gutenberg,"The Stickit Minister's Wooing, and Other Galloway Stories",S. R. Crockett,https://www.gutenberg.org/ebooks/49342
project_gutenberg,To Be Read at Dusk,Charles Dickens,https://www.gutenberg.org/ebooks/924
project_gutenberg,Horace Walpole: A memoir,Austin Dobson,https://www.gutenberg.org/ebooks/53649
project_gutenberg,"George Eliot's Life, as Related in Her Letters and Journals. Vol. 3 (of 3)",George Eliot,https://www.gutenberg.org/ebooks/43045
project_gutenberg,The Hardy Country: Literary landmarks of the Wessex Novels,Charles G. Harper,https://www.gutenberg.org/ebooks/46801
project_gutenberg,The Old English Physiologus (Old English (ca. 450-1100)),Cynewulf,https://www.gutenberg.org/ebooks/14529
project_gutenberg,A Little Princess: Being the whole story of Sara Crewe now told for the first time,Frances Hodgson Burnett,https://www.gutenberg.org/ebooks/37332
project_gutenberg,The Research Magnificent,H. G. Wells,https://www.gutenberg.org/ebooks/1138
project_gutenberg,"John Leech's Pictures of Life and Character, Vol. 2 (of 3)",John Leech,https://www.gutenberg.org/ebooks/50428
project_gutenberg,"A Select Collection of Old English Plays, Volume 12",Robert Dodsley,https://www.gutenberg.org/ebooks/46791
project_gutenberg,The White Devil,John Webster,https://www.gutenberg.org/ebooks/12915
project_gutenberg,"Fifty-two Stories of the British Navy, from Damme to Trafalgar.",Alfred H. Miles,https://www.gutenberg.org/ebooks/40871
project_gutenberg,Getting Married,Bernard Shaw,https://www.gutenberg.org/ebooks/5604
project_gutenberg,One of Our Conquerors — Complete,George Meredith,https://www.gutenberg.org/ebooks/4476
project_gutenberg,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 22",Robert Louis Stevenson,https://www.gutenberg.org/ebooks/31291
project_gutenberg,The Paper Cap: A Story of Love and Labor,Amelia E. Barr,https://www.gutenberg.org/ebooks/50089
project_gutenberg,Tales and Novels — Volume 03,Maria Edgeworth,https://www.gutenberg.org/ebooks/9455
project_gutenberg,The History of David Grieve,Mrs. Humphry Ward,https://www.gutenberg.org/ebooks/8076
project_gutenberg,"English Literature, Considered as an Interpreter of English History",Henry Coppée,https://www.gutenberg.org/ebooks/15176
project_gutenberg,The Red Hand of Ulster,George A. Birmingham,https://www.gutenberg.org/ebooks/29533
project_gutenberg,The Magician,W. Somerset Maugham,https://www.gutenberg.org/ebooks/14257
project_gutenberg,The Vision of Desire,Margaret Pedler,https://www.gutenberg.org/ebooks/7855
project_gutenberg,"Critical, Historical, and Miscellaneous Essays; Vol. 5",Baron Thomas Babington Macaulay Macaulay,https://www.gutenberg.org/ebooks/55905
project_gutenberg,The Mummy! A Tale of the Twenty-Second Century,Mrs. Loudon,https://www.gutenberg.org/ebooks/56426
project_gutenberg,Soldiers Three,Rudyard Kipling,https://www.gutenberg.org/ebooks/6120
project_gutenberg,The Return of the Soldier,Rebecca West,https://www.gutenberg.org/ebooks/37189
project_gutenberg,Memoirs of My Life and Writings,Edward Gibbon,https://www.gutenberg.org/ebooks/6031
project_gutenberg,Andrew Marvell,Augustine Birrell,https://www.gutenberg.org/ebooks/17388
project_gutenberg,The Works of William Shakespeare [Cambridge Edition] [Vol. 8 of 9],William Shakespeare,https://www.gutenberg.org/ebooks/49008
project_gutenberg,The Flying Inn,G. K. Chesterton,https://www.gutenberg.org/ebooks/59239
project_gutenberg,The Fatal Boots,William Makepeace Thackeray,https://www.gutenberg.org/ebooks/2844
project_gutenberg,"Lives of the English Poets : Waller, Milton, Cowley",Samuel Johnson,https://www.gutenberg.org/ebooks/5098
project_gutenberg,Rambles in Dickens' Land,Robert Allbut,https://www.gutenberg.org/ebooks/38652
project_gutenberg,Sylvie and Bruno Concluded (Illustrated),Lewis Carroll,https://www.gutenberg.org/ebooks/48795
project_gutenberg,The Flower of the Mind,Alice Meynell,https://www.gutenberg.org/ebooks/2080
project_gutenberg,Alfred Tennyson,Andrew Lang,https://www.gutenberg.org/ebooks/3654
project_gutenberg,An Introduction to the Prose and Poetical Works of John Milton,John Milton,https://www.gutenberg.org/ebooks/44733
project_gutenberg,Poems of the Past and the Present,Thomas Hardy,https://www.gutenberg.org/ebooks/3168
project_gutenberg,Salomé (French),Oscar Wilde,https://www.gutenberg.org/ebooks/1339
project_gutenberg,A Houseful of Girls,Sarah Tytler,https://www.gutenberg.org/ebooks/20081
project_gutenberg,Henrietta Temple: A Love Story,Earl of Beaconsfield Benjamin Disraeli,https://www.gutenberg.org/ebooks/19771
project_gutenberg,Selected Poems of Oscar Wilde,Oscar Wilde,https://www.gutenberg.org/ebooks/1141
project_gutenberg,"Recreations of Christopher North, Volume 1",John Wilson,https://www.gutenberg.org/ebooks/31666
project_gutenberg,"Beaumont and Fletcher's Works, Vol. 06 of 10",Francis Beaumont and John Fletcher,https://www.gutenberg.org/ebooks/45781
project_gutenberg,Further Chronicles of Avonlea,L. M. Montgomery,https://www.gutenberg.org/ebooks/5340
project_gutenberg,A College Girl,Mrs. George de Horne Vaizey,https://www.gutenberg.org/ebooks/21110
project_gutenberg,The Bridge-Builders,Rudyard Kipling,https://www.gutenberg.org/ebooks/2163
project_gutenberg,The dream: A novel,H. G. Wells,https://www.gutenberg.org/ebooks/69394
project_gutenberg,The Romance of a Shop,Amy Levy,https://www.gutenberg.org/ebooks/57447
project_gutenberg,"Carnacki, the Ghost Finder",William Hope Hodgson,https://www.gutenberg.org/ebooks/10832
project_gutenberg,"The Works of Charles Lamb in Four Volumes, Volume 4",Charles Lamb,https://www.gutenberg.org/ebooks/14129
project_gutenberg,A Wodehouse Miscellany: Articles & Stories,P. G. Wodehouse,https://www.gutenberg.org/ebooks/8190
project_gutenberg,Hay fever :  A light comedy in three acts,Noël Coward,https://www.gutenberg.org/ebooks/75666
project_gutenberg,"Life of Lord Byron, Vol. 5",Thomas Moore,https://www.gutenberg.org/ebooks/16609
project_gutenberg,Modern English Books of Power,George Hamlin Fitch,https://www.gutenberg.org/ebooks/19222
project_gutenberg,"The Rolliad, in Two Parts","Joseph Richardson, George Ellis, Richard Tickell, and French Laurence",https://www.gutenberg.org/ebooks/39726
project_gutenberg,The Silver Box: A Comedy in Three Acts,John Galsworthy,https://www.gutenberg.org/ebooks/2906
project_gutenberg,The Ball and the Cross,G. K. Chesterton,https://www.gutenberg.org/ebooks/5265
project_gutenberg,In the Shadow of the Glen,J. M. Synge,https://www.gutenberg.org/ebooks/1618
project_gutenberg,The Tale of the Pie and the Patty Pan,Beatrix Potter,https://www.gutenberg.org/ebooks/15234
project_gutenberg,Emily Fox-Seton : being The making of a marchioness and The methods of Lady Walderhurst,Frances Hodgson Burnett,https://www.gutenberg.org/ebooks/17226
project_gutenberg,Stalky & Co.,Rudyard Kipling,https://www.gutenberg.org/ebooks/3006
project_gutenberg,"Flora Lyndsay; or, Passages in an Eventful Life, Vol. I.",Susanna Moodie,https://www.gutenberg.org/ebooks/27373
project_gutenberg,Robert Elsmere,Mrs. Humphry Ward,https://www.gutenberg.org/ebooks/24898
project_gutenberg,Notes on My Books,Joseph Conrad,https://www.gutenberg.org/ebooks/20150
project_gutenberg,The Children's Book of London,G. E. Mitton,https://www.gutenberg.org/ebooks/25804
project_gutenberg,"The Tapestried Chamber, and Death of the Laird's Jock",Walter Scott,https://www.gutenberg.org/ebooks/1668
project_gutenberg,"The Tatler, Volume 2",Sir Richard Steele and Joseph Addison,https://www.gutenberg.org/ebooks/45769
project_gutenberg,A Modern Utopia,H. G. Wells,https://www.gutenberg.org/ebooks/6424
project_gutenberg,The Serpent's Tooth,B. M. Croker,https://www.gutenberg.org/ebooks/64660
project_gutenberg,Exiles: A Play in Three Acts,James Joyce,https://www.gutenberg.org/ebooks/55945
project_gutenberg,Early Reviews of English Poets,John Louis Haney,https://www.gutenberg.org/ebooks/18766
project_gutenberg,"The Governess; Or, The Little Female Academy",Sarah Fielding,https://www.gutenberg.org/ebooks/1905
project_gutenberg,The Lost Girl,D. H. Lawrence,https://www.gutenberg.org/ebooks/23727
project_gutenberg,The Tale of Johnny Town-Mouse,Beatrix Potter,https://www.gutenberg.org/ebooks/15284
project_gutenberg,Memoirs of William Wordsworth,George S. Phillips,https://www.gutenberg.org/ebooks/72281
project_gutenberg,Lord of the World,Robert Hugh Benson,https://www.gutenberg.org/ebooks/14021
project_gutenberg,"Sara Crewe; Or, What Happened at Miss Minchin's Boarding School",Frances Hodgson Burnett,https://www.gutenberg.org/ebooks/137
project_gutenberg,Das Bildnis des Dorian Gray (German),Oscar Wilde,https://www.gutenberg.org/ebooks/44238
project_gutenberg,The Heir of Redclyffe,Charlotte M. Yonge,https://www.gutenberg.org/ebooks/2505
project_gutenberg,"Woman's Work in English Fiction, from the Restoration to the Mid-Victorian Period",Clara Helen Whitmore,https://www.gutenberg.org/ebooks/34613
project_gutenberg,In Spite of All: A Novel,Edna Lyall,https://www.gutenberg.org/ebooks/55324
project_gutenberg,Almayer's Folly: A Story of an Eastern River,Joseph Conrad,https://www.gutenberg.org/ebooks/720
project_gutenberg,Tajemnica Baskerville'ów: dziwne przygody Sherlocka Holmes (Polish),Arthur Conan Doyle,https://www.gutenberg.org/ebooks/34079
project_gutenberg,Marriage,H. G. Wells,https://www.gutenberg.org/ebooks/35338
project_gutenberg,The Crock of Gold,James Stephens,https://www.gutenberg.org/ebooks/1605
project_gutenberg,"Cecil Castlemaine's Gage, Lady Marabout's Troubles, and Other Stories",Ouida,https://www.gutenberg.org/ebooks/37178
project_gutenberg,"Fragment of a novel written by Jane Austen, January-March 1817 :  Now first printed from the manuscript",Jane Austen,https://www.gutenberg.org/ebooks/74233
project_gutenberg,Gammer Gurton's Needle,,https://www.gutenberg.org/ebooks/37503
project_gutenberg,Actions and reactions,Rudyard Kipling,https://www.gutenberg.org/ebooks/2381
project_gutenberg,Amelia — Complete,Henry Fielding,https://www.gutenberg.org/ebooks/6098
project_gutenberg,"The Poems and Prose of Ernest Dowson, With a Memoir by Arthur Symons",Ernest Christopher Dowson,https://www.gutenberg.org/ebooks/8497
project_gutenberg,The Woodlanders,Thomas Hardy,https://www.gutenberg.org/ebooks/482
project_gutenberg,King Henry V,William Shakespeare,https://www.gutenberg.org/ebooks/1521
project_gutenberg,"The Ivory Gate, a new edition",Walter Besant,https://www.gutenberg.org/ebooks/34738
project_gutenberg,Framley Parsonage,Anthony Trollope,https://www.gutenberg.org/ebooks/2860
project_gutenberg,The Poetical Works of William Wordsworth — Volume 8 (of 8),William Wordsworth,https://www.gutenberg.org/ebooks/52836
project_gutenberg,Put Yourself in His Place,Charles Reade,https://www.gutenberg.org/ebooks/2497
project_gutenberg,My Lady Ludlow,Elizabeth Cleghorn Gaskell,https://www.gutenberg.org/ebooks/2524
project_gutenberg,"The English and Scottish popular ballads, volume 4 (of 5)",,https://www.gutenberg.org/ebooks/63116
project_gutenberg,"King Henry IV, Part 1",William Shakespeare,https://www.gutenberg.org/ebooks/1516
project_gutenberg,"Critical, Historical, and Miscellaneous Essays; Vol. 4",Baron Thomas Babington Macaulay Macaulay,https://www.gutenberg.org/ebooks/55904
project_gutenberg,The Strange Case of Mortimer Fenley,Louis Tracy,https://www.gutenberg.org/ebooks/26447
project_gutenberg,The History of Pendennis,William Makepeace Thackeray,https://www.gutenberg.org/ebooks/7265
project_gutenberg,Coleridge's Ancient Mariner and Select Poems,Samuel Taylor Coleridge,https://www.gutenberg.org/ebooks/11101
project_gutenberg,"Reliques of Ancient English Poetry, Volume 3 (of 3)",,https://www.gutenberg.org/ebooks/45941
project_gutenberg,"G. K. Chesterton, A Critical Study",Julius West,https://www.gutenberg.org/ebooks/27080
project_gutenberg,Tales of Chinatown,Sax Rohmer,https://www.gutenberg.org/ebooks/5697
project_gutenberg,The Shakespeare Story-Book,William Shakespeare and Mary Macleod,https://www.gutenberg.org/ebooks/49146
project_gutenberg,"Psmith, Journalist",P. G. Wodehouse,https://www.gutenberg.org/ebooks/2607
project_gutenberg,The Fairchild Family,Mary Martha Sherwood,https://www.gutenberg.org/ebooks/29725
project_gutenberg,A Century of English Essays,,https://www.gutenberg.org/ebooks/32267
project_gutenberg,Lord Ormont and His Aminta — Complete,George Meredith,https://www.gutenberg.org/ebooks/4482
project_gutenberg,"Life of Johnson, Volume 5",James Boswell,https://www.gutenberg.org/ebooks/10451
project_gutenberg,Edinburgh: Picturesque Notes,Robert Louis Stevenson,https://www.gutenberg.org/ebooks/382
project_gutenberg,"The Best of the World's Classics, Restricted to Prose, Vol. IV (of X)—Great Britain and Ireland II",,https://www.gutenberg.org/ebooks/21775
project_gutenberg,Thomas Heywood,Thomas Heywood,https://www.gutenberg.org/ebooks/67267
project_gutenberg,The Poetaster,Ben Jonson,https://www.gutenberg.org/ebooks/5166
project_gutenberg,Patriotic Song,,https://www.gutenberg.org/ebooks/52133
project_gutenberg,Androcles and the Lion,Bernard Shaw,https://www.gutenberg.org/ebooks/4003
project_gutenberg,The Girl on the Boat,P. G. Wodehouse,https://www.gutenberg.org/ebooks/20717
project_gutenberg,The Admirable Crichton,J. M. Barrie,https://www.gutenberg.org/ebooks/3490
project_gutenberg,The Youngest Girl in the Fifth: A School Story,Angela Brazil,https://www.gutenberg.org/ebooks/21687
project_gutenberg,The Poetical Works of Henry Kirk White : With a Memoir by Sir Harris Nicolas,Henry Kirke White,https://www.gutenberg.org/ebooks/7149
project_gutenberg,The Eustace Diamonds,Anthony Trollope,https://www.gutenberg.org/ebooks/7381
project_gutenberg,下宿人 (Japanese),Marie Belloc Lowndes,https://www.gutenberg.org/ebooks/32978
